Timestamp	App	Log Level	Message
00:00:00.004	62	INFO		Created BKApplicationStateServerClient for [249:<private>] -> <private>
00:00:00.005	62	INFO		Removed BKApplicationStateServerClient for [249:<private>] -> <private>
00:00:00.019	65	INFO		handle_get_value: <private>
00:00:00.027	62	INFO		Created BKApplicationStateServerClient for [249:<private>] -> <private>
00:00:00.112	102	INFO		cert[0]: AnchorTrusted =(leaf)[force]> 0
00:00:00.112	102	INFO		cert[0]: NonEmptySubject =(path)[]> 0
00:00:00.122	65	INFO		handle_start_service: <private>
00:00:00.124	65	INFO		spawn_xpc_service: <private>
00:00:00.124	102	INFO		cert[0]: AnchorTrusted =(leaf)[force]> 0
00:00:00.125	102	INFO		cert[0]: NonEmptySubject =(path)[]> 0
00:00:00.134	65	INFO		handle_get_value: <private>
00:00:00.157	65	INFO		spawn_xpc_service_block_invoke: <private>
00:00:00.158	65	INFO		spawn_xpc_service_block_invoke: <private>
00:00:00.161	74	INFO		Sending 'session attached' event for session "DTPower-23439"
00:00:00.166	62	INFO		Created BKApplicationStateServerClient for [735:<private>] -> <private>
00:00:00.167	62	INFO		Created BKApplicationStateServerClient for [735:<private>] -> <private>
00:00:00.174	62	INFO		Removed BKApplicationStateServerClient for [735:<private>] -> <private>
00:00:00.175	62	INFO		Created BKApplicationStateServerClient for [735:<private>] -> <private>
00:00:00.182	74	ERROR		Invalid handle identifier mapping found for handle 0xd26e0001 with pid "735", pidVersion "2181"
00:00:00.183	735	INFO		Could not add local device callbacks. (error: 7)
00:00:00.184	62	INFO		Removed BKApplicationStateServerClient for [735:<private>] -> <private>
00:00:00.185	735	INFO		Bluetooth power ERROR: BTLocalDeviceGetModulePower: failed! 7
00:00:00.942	52	INFO		Icon touch began: <private>
00:00:00.943	52	INFO		Found a reasonable launch image for <private>, not pre-warming SplashBoard. Load image into the snapshot instance.
00:00:00.947	49	INFO		calling continuityDidDiscoverType:Activity withData:<private> fromPeer:<private>
00:00:00.976	52	INFO		Icon tapped: <private>
00:00:01.090	102	INFO		cert[0]: SubjectCommonName =(leaf)[]> 0
00:00:01.091	102	INFO		cert[0]: LeafMarkerOid =(leaf)[]> 0
00:00:01.092	102	INFO		cert[0]: IssuerCommonName =(path)[]> 0
00:00:01.092	102	INFO		cert[0]: SubjectCommonName =(leaf)[]> 0
00:00:01.093	102	INFO		cert[0]: LeafMarkerOid =(leaf)[]> 0
00:00:01.095	52	INFO		Activating <private> from icon
00:00:01.095	52	INFO		Executing request: <SBMainWorkspaceTransitionRequest: 0x281d0c700; eventLabel: SBUIApplicationIconLaunchEventLabel; display: Main; source: HomeScreen>
00:00:01.096	52	INFO		Running <SBAppToAppWorkspaceTransaction: 0x105950650> for transition request:
00:00:01.098	52	INFO		Deactivating wallpaper orientation source ActiveOrientation
00:00:01.098	52	INFO		ENABLING ASYNCHRONOUS RENDERING ON: <private> (displayMode: LiveContent)
00:00:01.099	52	INFO		Disabling home screen icon rotation for reason: SBAppToAppWorkspaceTransaction
00:00:01.100	56	INFO		Setting minimum brightness level:0 with fade duration 0.4
00:00:01.101	56	INFO		setting CoreBrightness property:DisplayBrightnessFadePeriod to value:0.4
00:00:01.101	56	INFO		setting CoreBrightness property:BrightnessMinPhysicalWithFade to value:0
00:00:01.101	56	INFO		soft cancel on display:<main>
00:00:01.101	127	INFO		Generating icon data for <private> <15> <private>
00:00:01.102	102	INFO		cert[0]: IssuerCommonName =(path)[]> 0
00:00:01.102	102	INFO		cert[0]: SubjectCommonName =(leaf)[]> 0
00:00:01.102	102	INFO		cert[0]: LeafMarkerOid =(leaf)[]> 0
00:00:01.103	102	INFO		cert[0]: IssuerCommonName =(path)[]> 0
00:00:01.103	102	INFO		cert[0]: SubjectCommonName =(leaf)[]> 0
00:00:01.103	102	INFO		cert[0]: LeafMarkerOid =(leaf)[]> 0
00:00:01.103	102	INFO		cert[0]: IssuerCommonName =(path)[]> 0
00:00:01.103	62	INFO		Created BKApplicationStateServerClient for [76:<private>] -> <private>
00:00:01.122	76	INFO		#I FBSDisplayLayoutUpdateHandler: update start
00:00:01.123	76	INFO		#I FBSDisplayLayoutUpdateHandler: app <private> (UIApplicationElement 1 hasKeyboardFocus 0)
00:00:01.123	76	INFO		#I FBSDisplayLayoutUpdateHandler: 4. app got notification state: pid=0 for <private>
00:00:01.123	76	INFO		#I ActivationObserver: notifyAboutFrontAppChange : app: <private>; pid: 0; net: 0
00:00:01.124	76	INFO		#I FBSDisplayLayoutUpdateHandler: 5. app got notification state: new counter=633
00:00:01.124	52	INFO		adding status bar settings assertion: <SBAppStatusBarSettingsAssertion: 0x283f44690> {
00:00:01.126	52	INFO		Icon touch canceled (tap gesture may still succeed): <private>
00:00:01.127	62	INFO		Submitting new job for "com.cs.XamarinFormsCompareApp" on behalf of <BKProcess: 0x121d1bcd0; SpringBoard; com.apple.springboard; pid: 52; agency: SystemShell; visibility: foreground; task: running>
00:00:01.127	62	INFO		Submitted job with label: UIKitApplication:com.cs.XamarinFormsCompareApp[0xa5e9][62]
00:00:01.127	62	INFO		Removed BKApplicationStateServerClient for [76:<private>] -> <private>
00:00:01.131	102	INFO		cert[0]: SubjectCommonName =(leaf)[]> 0
00:00:01.131	102	INFO		cert[0]: LeafMarkerOid =(leaf)[]> 0
00:00:01.139	102	INFO		cert[0]: IssuerCommonName =(path)[]> 0
00:00:01.144	102	INFO		cert[0]: SubjectCommonName =(leaf)[]> 0
00:00:01.145	102	INFO		cert[0]: LeafMarkerOid =(leaf)[]> 0
00:00:01.154	102	INFO		cert[0]: IssuerCommonName =(path)[]> 0
00:00:01.156	102	INFO		cert[0]: SubjectCommonName =(leaf)[]> 0
00:00:01.156	102	INFO		cert[0]: LeafMarkerOid =(leaf)[]> 0
00:00:01.163	102	INFO		cert[0]: IssuerCommonName =(path)[]> 0
00:00:01.195	62	INFO		_FGJetsamPriorityBand is 10 for <private>
