Timestamp	App	Log Level	Message
00:00:00.004	59	INFO		{"msg":"Incoming message", "event":"activity", "name":"kCLConnectionMessageMotionActivityQuery", "this":"0x1057144b0", "registrationReceived":0}
00:00:00.006	56	INFO		Updating device orientation from CoreMotion to: portrait (1)
00:00:00.006	56	INFO		Last effective interface orientation changed to: portrait (1)
00:00:00.007	56	INFO		Effective device orientation changed to: portrait (1)
00:00:00.007	52	INFO		Got a device orientation change, forwarding portrait (1) to apps
00:00:00.008	62	INFO		[SpringBoard:52] Attempting to acquire assertion for Runner:756: <BKProcessAssertion: 0x121d0f170; "Deliver Message" (suspend:10s); id:\M-b\M^@\M-&EFD8775D9585>
00:00:00.008	62	INFO		[Runner:756] Add assertion: <BKProcessAssertion: 0x121d0f170; id: 52-563F1920-7163-4A35-85A1-EFD8775D9585; name: "Deliver Message"; state: active; reason: suspend; duration: 10.0s> {
00:00:00.009	62	INFO		[Runner:756] Activate assertion: <BKProcessAssertion: 0x121d0f170; "Deliver Message" (suspend:10s); id:\M-b\M^@\M-&EFD8775D9585>
00:00:00.009	62	INFO		[Runner:756] Setting jetsam priority to 10 [0x10300]
00:00:00.009	62	INFO		Client relinquished <BKProcessAssertion: 0x121d0f170; "Deliver Message" (suspend:10s); id:\M-b\M^@\M-&EFD8775D9585>
00:00:00.010	62	INFO		[Runner:756] Deactivate assertion: <BKProcessAssertion: 0x121d0f170; "Deliver Message" (suspend:10s); id:\M-b\M^@\M-&EFD8775D9585>
00:00:00.010	62	INFO		[Runner:756] Setting jetsam priority to 10 [0x10100]
00:00:00.010	62	INFO		[Runner:756] Remove assertion: <BKProcessAssertion: 0x121d0f170; "Deliver Message" (suspend:10s); id:\M-b\M^@\M-&EFD8775D9585>
00:00:00.011	62	INFO		-[BKAssertion dealloc] - <0x121d0f170>
00:00:00.012	56	INFO		Updating device orientation from CoreMotion to: faceUp (5)
00:00:00.012	56	INFO		Effective device orientation changed to: faceUp (5)
00:00:00.013	62	INFO		[SpringBoard:52] Attempting to acquire assertion for Runner:756: <BKProcessAssertion: 0x121d0f170; "Deliver Message" (suspend:10s); id:\M-b\M^@\M-&8D3EEB00E767>
00:00:00.014	62	INFO		[Runner:756] Add assertion: <BKProcessAssertion: 0x121d0f170; id: 52-E962C6BC-B508-442E-B6AC-8D3EEB00E767; name: "Deliver Message"; state: active; reason: suspend; duration: 10.0s> {
00:00:00.014	52	INFO		Got a device orientation change, forwarding faceUp (5) to apps
00:00:00.015	62	INFO		[Runner:756] Activate assertion: <BKProcessAssertion: 0x121d0f170; "Deliver Message" (suspend:10s); id:\M-b\M^@\M-&8D3EEB00E767>
00:00:00.015	62	INFO		[Runner:756] Setting jetsam priority to 10 [0x10300]
00:00:00.016	62	INFO		Client relinquished <BKProcessAssertion: 0x121d0f170; "Deliver Message" (suspend:10s); id:\M-b\M^@\M-&8D3EEB00E767>
00:00:00.016	62	INFO		[Runner:756] Deactivate assertion: <BKProcessAssertion: 0x121d0f170; "Deliver Message" (suspend:10s); id:\M-b\M^@\M-&8D3EEB00E767>
00:00:00.016	62	INFO		[Runner:756] Setting jetsam priority to 10 [0x10100]
00:00:00.016	62	INFO		[Runner:756] Remove assertion: <BKProcessAssertion: 0x121d0f170; "Deliver Message" (suspend:10s); id:\M-b\M^@\M-&8D3EEB00E767>
00:00:00.017	62	INFO		-[BKAssertion dealloc] - <0x121d0f170>
00:00:00.017	62	INFO		Created BKApplicationStateServerClient for [249:<private>] -> <private>
00:00:00.018	62	INFO		Removed BKApplicationStateServerClient for [249:<private>] -> <private>
00:00:00.026	65	INFO		handle_get_value: <private>
00:00:00.033	62	INFO		Created BKApplicationStateServerClient for [249:<private>] -> <private>
00:00:00.105	102	INFO		cert[0]: AnchorTrusted =(leaf)[force]> 0
00:00:00.105	102	INFO		cert[0]: NonEmptySubject =(path)[]> 0
00:00:00.112	65	INFO		handle_start_service: <private>
00:00:00.114	65	INFO		spawn_xpc_service: <private>
00:00:00.121	102	INFO		cert[0]: AnchorTrusted =(leaf)[force]> 0
